"","ID","serial_num","time","latitude","longitude","pm_raw","mq131","mq135","altitude","horizontal_speed"
"461",461,"000000001d0e6850",1530641060,51.396228333,-2.356705,NA,1.97182655334,1.04614257812,118,0.051
"462",462,"000000001d0e6850",1530641070,51.396225,-2.356708333,NA,1.97472810745,1.04370117188,118,0.077
"463",463,"000000001d0e6850",1530641080,51.396221667,-2.356706667,NA,1.976749897,1.03637695312,119,0
"464",464,"000000001d0e6850",1530641090,51.396226667,-2.3567,NA,1.98115110397,1.02661132812,119,0.55
"465",465,"000000001d0e6850",1530641100,51.396098333,-2.356483333,NA,1.96003198624,1.00830078125,118.7,3.249
"466",466,"000000001d0e6850",1530641110,51.396355,-2.356105,NA,1.98238134384,0.982666015625,118.2,6.003
"467",467,"000000001d0e6850",1530641120,51.396826667,-2.355336667,NA,1.98506832123,0.963134765625,112.5,8.077
"468",468,"000000001d0e6850",1530641130,51.396881667,-2.354416667,NA,1.99786663055,0.9521484375,108.3,5.924
"469",469,"000000001d0e6850",1530641140,51.396556667,-2.353656667,NA,1.99132442474,0.970458984375,103.1,5.911
"470",470,"000000001d0e6850",1530641150,51.395918333,-2.352966667,NA,2.0329618454,0.953369140625,96.3,8.361
"471",471,"000000001d0e6850",1530641160,51.395463333,-2.352608333,NA,2.02434778214,1.02783203125,91.6,2.33
"472",472,"000000001d0e6850",1530641170,51.395463333,-2.352538333,NA,2.00427532196,1.0546875,90.6,0
"473",473,"000000001d0e6850",1530641180,51.395435,-2.352505,NA,2.00261116028,1.06201171875,89.6,1.968
"474",474,"000000001d0e6850",1530641190,51.39517,-2.35288,NA,1.99032783508,1.04125976562,88.7,5.124
"475",475,"000000001d0e6850",1530641200,51.394923333,-2.353563333,NA,1.98753356934,1.02661132812,89.9,6.207
"476",476,"000000001d0e6850",1530641210,51.394673333,-2.354293333,NA,1.98132753372,1.03515625,89.6,5.715
"477",477,"000000001d0e6850",1530641220,51.394411667,-2.354921667,NA,1.98442697525,1.03271484375,89.1,6.444
"478",478,"000000001d0e6850",1530641230,51.394046667,-2.355631667,NA,1.98446512222,1.01928710938,87.4,5.33
"479",479,"000000001d0e6850",1530641240,51.393631667,-2.356393333,NA,1.94503545761,0.95703125,84.9,7.382
"480",480,"000000001d0e6850",1530641250,51.39321,-2.357115,NA,1.95459127426,0.948486328125,82.6,6.554
"481",481,"000000001d0e6850",1530641260,51.39282,-2.357728333,NA,1.95241689682,0.989990234375,84.2,6.261
"482",482,"000000001d0e6850",1530641270,51.392371667,-2.35848,NA,1.97129487991,1.02294921875,86.6,6.986
"483",483,"000000001d0e6850",1530641280,51.392048333,-2.359298333,NA,1.97093725204,1.01806640625,86.9,5.849
"484",484,"000000001d0e6850",1530641290,51.391551667,-2.359763333,NA,1.96231126785,1.01806640625,85.7,7.938
"485",485,"000000001d0e6850",1530641300,51.390973333,-2.360245,NA,1.93801164627,0.975341796875,86.5,6.616
"486",486,"000000001d0e6850",1530641310,51.390821667,-2.360458333,NA,2.12145805359,1.36596679688,86.6,2.39
"487",487,"000000001d0e6850",1530641320,51.390345,-2.360758333,NA,2.09054231644,1.2158203125,85.7,7.418
"488",488,"000000001d0e6850",1530641330,51.38976,-2.36123,NA,2.04347372055,1.08032226562,84.1,7.809
"489",489,"000000001d0e6850",1530641340,51.3892,-2.361473333,NA,2.03673124313,1.17309570312,81.3,2.13
"490",490,"000000001d0e6850",1530641350,51.388996667,-2.361701667,NA,2.0644068718,1.2353515625,80.1,3.678
"491",491,"000000001d0e6850",1530641360,51.388751667,-2.361943333,NA,2.02436685562,1.10961914062,78.7,4.63
"492",492,"000000001d0e6850",1530641370,51.388138333,-2.361561667,NA,1.99626207352,0.982666015625,76.2,6.317
"493",493,"000000001d0e6850",1530641380,51.387583333,-2.361343333,NA,2.01813459396,1.08642578125,73,6.575
"494",494,"000000001d0e6850",1530641390,51.386905,-2.361298333,NA,2.00248003006,0.99853515625,70.1,7.83
"495",495,"000000001d0e6850",1530641400,51.386273333,-2.361193333,NA,2.01069831848,1.09741210938,67,7.022
"496",496,"000000001d0e6850",1530641410,51.385785,-2.36102,NA,2.04861879349,1.18041992188,62.2,5.34
"497",497,"000000001d0e6850",1530641420,51.385301667,-2.36074,NA,2.04405784607,1.14135742188,56.9,5.818
"498",498,"000000001d0e6850",1530641430,51.384978333,-2.361186667,NA,2.0716047287,1.23901367188,48.4,5.53
"499",499,"000000001d0e6850",1530641440,51.384901667,-2.361701667,NA,2.10756778717,1.2890625,44.3,2.001
"500",500,"000000001d0e6850",1530641450,51.384778333,-2.361873333,NA,2.10576295853,1.26953125,43,2.092
"501",501,"000000001d0e6850",1530641460,51.384513333,-2.36176,NA,2.08350896835,1.22802734375,43.1,3.388
"502",502,"000000001d0e6850",1530641470,51.384203333,-2.361631667,NA,2.07144737244,1.18408203125,44.5,4.934
"503",503,"000000001d0e6850",1530641480,51.383771667,-2.36146,NA,2.0641207695,1.11450195312,43.6,3.74
"504",504,"000000001d0e6850",1530641490,51.38343,-2.361296667,NA,2.0614695549,1.08764648438,42.7,4.452
"505",505,"000000001d0e6850",1530641500,51.383241667,-2.360893333,NA,2.0477604866,1.07543945312,41.4,5.151
"506",506,"000000001d0e6850",1530641510,51.383396667,-2.360236667,NA,2.04041242599,1.12548828125,38.8,2.559
"507",507,"000000001d0e6850",1530641520,51.383568333,-2.360015,NA,2.05470323563,1.15844726562,40.8,3.786
"508",508,"000000001d0e6850",1530641530,51.383635,-2.360106667,NA,2.06809282303,1.17797851562,43.3,1.533
"509",509,"000000001d0e6850",1530641540,51.383761667,-2.360378333,NA,2.07956552505,1.1865234375,43.8,2.411
"510",510,"000000001d0e6850",1530641550,51.383801667,-2.3605,NA,2.06091880798,1.19262695312,41.5,0.219
"511",511,"000000001d0e6850",1530641560,51.383775,-2.360558333,NA,2.03838348389,1.181640625,40.5,1.209
"512",512,"000000001d0e6850",1530641570,51.383761667,-2.360576667,NA,2.01386451721,1.1572265625,38.2,0.219
"513",513,"000000001d0e6850",1530641580,51.383768333,-2.360616667,NA,1.99787378311,1.14135742188,39.7,0.314
"514",514,"000000001d0e6850",1530641590,51.383746667,-2.360578333,NA,1.9943356514,1.12548828125,39.6,0.427
"515",515,"000000001d0e6850",1530641600,51.383761667,-2.360508333,NA,1.99154138565,1.11328125,40.2,0.566
"516",516,"000000001d0e6850",1530641610,51.383755,-2.360588333,NA,1.99087619781,1.10229492188,39,0.942
"517",517,"000000001d0e6850",1530641620,51.383778333,-2.360598333,NA,1.98497533798,1.08642578125,37.2,0.5
"518",518,"000000001d0e6850",1530641630,51.383841667,-2.360551667,NA,1.98258399963,1.07543945312,36.2,0.268
"519",519,"000000001d0e6850",1530641640,51.383793333,-2.360571667,NA,1.98113918304,1.06689453125,35.5,0.34
"520",520,"000000001d0e6850",1530641650,51.383768333,-2.360563333,NA,1.98583602905,1.06323242188,31.1,0.448
"521",521,"000000001d0e6850",1530641660,51.383753333,-2.36055,NA,1.9833779335,1.05590820312,30.1,0.389
"522",522,"000000001d0e6850",1530641670,51.383726667,-2.360596667,NA,1.97901964188,1.04736328125,30.2,0.319
"523",523,"000000001d0e6850",1530641680,51.383705,-2.360591667,NA,1.97821140289,1.04125976562,32,0.211
"524",524,"000000001d0e6850",1530641690,51.383705,-2.360578333,NA,1.97405099869,1.03515625,35.4,0.509
"525",525,"000000001d0e6850",1530641700,51.383735,-2.360543333,NA,1.9711971283,1.02783203125,39.6,0.417
"526",526,"000000001d0e6850",1530641710,51.383815,-2.360543333,NA,1.97402000427,1.025390625,41.3,0.116
"527",527,"000000001d0e6850",1530641720,51.383846667,-2.360573333,NA,1.97306394577,1.01806640625,41.4,0.453
"528",528,"000000001d0e6850",1530641730,51.383858333,-2.360605,NA,1.97819948196,1.01440429688,40.4,0.741
"529",529,"000000001d0e6850",1530641740,51.383901667,-2.360615,NA,1.97751283646,1.00830078125,43.7,0.041
"530",530,"000000001d0e6850",1530641750,51.383893333,-2.36064,NA,1.9829082489,1.00830078125,44.3,0.108
"531",531,"000000001d0e6850",1530641760,51.383886667,-2.36066,NA,1.98615312576,1.00463867188,43.9,0.437
"532",532,"000000001d0e6850",1530641770,51.383773333,-2.360676667,NA,1.99268341064,1.00708007812,40.6,1.821
"533",533,"000000001d0e6850",1530641780,51.383711667,-2.360731667,NA,1.99733495712,1.00463867188,39.1,0.545
"534",534,"000000001d0e6850",1530641790,51.383711667,-2.360783333,NA,1.99690580368,1.0009765625,40.5,0.391
"535",535,"000000001d0e6850",1530641800,51.383713333,-2.360708333,NA,1.99153423309,0.99853515625,43.7,0.118
"536",536,"000000001d0e6850",1530641810,51.383733333,-2.360673333,NA,1.98982715607,0.994873046875,48.9,0.789
"537",537,"000000001d0e6850",1530641820,51.383791667,-2.36061,NA,1.99130773544,0.99365234375,53,0.278
"538",538,"000000001d0e6850",1530641830,51.383821667,-2.3606,NA,1.99543237686,0.994873046875,53.9,0.875
"539",539,"000000001d0e6850",1530641840,51.383853333,-2.360603333,NA,1.99482440948,0.987548828125,52.2,0.603
"540",540,"000000001d0e6850",1530641850,51.383888333,-2.360605,NA,1.99453830719,0.98876953125,48.3,0.232
"541",541,"000000001d0e6850",1530641860,51.38389,-2.360566667,NA,1.99016809464,0.9814453125,46.1,0.103
"542",542,"000000001d0e6850",1530641870,51.383865,-2.36056,NA,1.99470043182,0.985107421875,44.6,0.473
"543",543,"000000001d0e6850",1530641880,51.383845,-2.360606667,NA,1.99691772461,0.986328125,42.6,0.226
"544",544,"000000001d0e6850",1530641890,51.383836667,-2.360606667,NA,1.99906826019,0.98388671875,42,0.603
"545",545,"000000001d0e6850",1530641900,51.383891667,-2.360598333,NA,1.99784517288,0.980224609375,41.9,0.288
"546",546,"000000001d0e6850",1530641910,51.383863333,-2.360651667,NA,1.99994325638,0.977783203125,39.6,0.736
"547",547,"000000001d0e6850",1530641920,51.383865,-2.360641667,NA,2.00035810471,0.97900390625,38.6,0.365
"548",548,"000000001d0e6850",1530641930,51.383843333,-2.36062,NA,2.00155973434,0.9765625,39.9,0.437
"549",549,"000000001d0e6850",1530641940,51.383856667,-2.360633333,NA,2.0056271553,0.9765625,37.7,0.242
"550",550,"000000001d0e6850",1530641950,51.38384,-2.360645,NA,2.01350927353,0.9814453125,37.9,0.484
"551",551,"000000001d0e6850",1530641960,51.383846667,-2.360633333,NA,2.01050043106,0.980224609375,40.9,0.334
"552",552,"000000001d0e6850",1530641970,51.383833333,-2.360625,NA,2.00862169266,0.9765625,42.6,0.389
"553",553,"000000001d0e6850",1530641980,51.383841667,-2.36058,NA,2.01028347015,0.977783203125,41.5,0.252
"554",554,"000000001d0e6850",1530641990,51.383841667,-2.360571667,NA,2.01122522354,0.97900390625,42,0.787
"555",555,"000000001d0e6850",1530642000,51.383833333,-2.360561667,NA,2.01482057571,0.9765625,44.9,0.046
"556",556,"000000001d0e6850",1530642010,51.383861667,-2.360586667,NA,2.01371192932,0.9765625,47,1.094
"557",557,"000000001d0e6850",1530642020,51.383881667,-2.360541667,NA,2.00752496719,0.975341796875,48.3,0.231
"558",558,"000000001d0e6850",1530642030,51.383881667,-2.360493333,NA,2.00624227524,0.9765625,49.7,0.653
"559",559,"000000001d0e6850",1530642040,51.383868333,-2.360496667,NA,1.99880361557,0.96923828125,49.9,0.787
"560",560,"000000001d0e6850",1530642050,51.383855,-2.360558333,NA,1.98802709579,0.960693359375,51,0.297
"561",561,"000000001d0e6850",1530642060,51.383836667,-2.36059,NA,1.98295354843,0.9619140625,50.5,0.324
"562",562,"000000001d0e6850",1530642070,51.383803333,-2.360625,NA,1.9845867157,0.955810546875,51.7,0.139
"563",563,"000000001d0e6850",1530642080,51.383778333,-2.360641667,NA,1.98902368546,0.9619140625,53.2,0.35
"564",564,"000000001d0e6850",1530642090,51.383776667,-2.360648333,NA,1.99182033539,0.9619140625,54.9,0.116
"565",565,"000000001d0e6850",1530642100,51.383778333,-2.36065,NA,1.99627637863,0.960693359375,54.1,0.381
"566",566,"000000001d0e6850",1530642110,51.383758333,-2.36065,NA,1.99804067612,0.95458984375,51.9,0.607
"567",567,"000000001d0e6850",1530642120,51.383728333,-2.360541667,NA,1.98729276657,0.933837890625,49.2,1.579
"568",568,"000000001d0e6850",1530642130,51.383898333,-2.36031,NA,1.97780370712,0.87646484375,48.3,2.969
"569",569,"000000001d0e6850",1530642140,51.384203333,-2.360351667,NA,2.01335430145,0.845947265625,42.9,3.483
"570",570,"000000001d0e6850",1530642150,51.384443333,-2.359916667,NA,2.10075378418,0.858154296875,39.1,4.465
"571",571,"000000001d0e6850",1530642160,51.384296667,-2.359523333,NA,2.10076808929,0.966796875,33.8,4.8
"572",572,"000000001d0e6850",1530642170,51.383795,-2.359498333,NA,2.06303358078,0.887451171875,35,5.947
"573",573,"000000001d0e6850",1530642180,51.383366667,-2.359446667,NA,2.08578586578,1.02294921875,33.3,1.094
"574",574,"000000001d0e6850",1530642190,51.383323333,-2.359461667,NA,2.05631017685,1.04858398438,34.2,0
"575",575,"000000001d0e6850",1530642200,51.383325,-2.359463333,NA,2.01526403427,1.05102539062,34.2,0
"576",576,"000000001d0e6850",1530642210,51.383325,-2.359463333,NA,1.99756383896,1.03271484375,34.2,0
"577",577,"000000001d0e6850",1530642220,51.383313333,-2.359463333,NA,1.97868824005,1.03271484375,35,0
"578",578,"000000001d0e6850",1530642230,51.38303,-2.35936,NA,1.97098970413,1.00341796875,35.8,5.216
"579",579,"000000001d0e6850",1530642240,51.38266,-2.359043333,NA,1.94540500641,0.797119140625,35.9,5.391
"580",580,"000000001d0e6850",1530642250,51.382893333,-2.3581,NA,1.86306238174,0.687255859375,34.3,7.295
"581",581,"000000001d0e6850",1530642260,51.383275,-2.357158333,NA,1.8371629715,0.80322265625,28.6,5.176
"582",582,"000000001d0e6850",1530642270,51.383588333,-2.356471667,NA,1.87127351761,1.05224609375,28.9,5.798
"583",583,"000000001d0e6850",1530642280,51.383901667,-2.35579,NA,1.91949367523,0.9326171875,27.8,6.173
"584",584,"000000001d0e6850",1530642290,51.384146667,-2.355165,NA,1.84544563293,0.916748046875,26.5,5.624
"585",585,"000000001d0e6850",1530642300,51.384431667,-2.354373333,NA,1.87705755234,1.06811523438,24,5.905
"586",586,"000000001d0e6850",1530642310,51.384581667,-2.3538,NA,1.84060811996,1.04370117188,24,2.77
"587",587,"000000001d0e6850",1530642320,51.384585,-2.353665,NA,1.93042039871,1.21704101562,25.3,0.437
"588",588,"000000001d0e6850",1530642330,51.384593333,-2.353663333,NA,1.95187568665,1.21337890625,26.9,0
"589",589,"000000001d0e6850",1530642340,51.384593333,-2.353663333,NA,1.95401906967,1.18774414062,26.9,0
"590",590,"000000001d0e6850",1530642350,51.384593333,-2.353661667,NA,1.9434928894,1.15844726562,27,0
"591",591,"000000001d0e6850",1530642360,51.38459,-2.353636667,NA,1.9438791275,1.13525390625,28.7,0.394
"592",592,"000000001d0e6850",1530642370,51.384596667,-2.353616667,NA,1.94373846054,1.12182617188,30.6,0.036
"593",593,"000000001d0e6850",1530642380,51.384586667,-2.353635,NA,1.93783760071,1.103515625,27.4,0.036
"594",594,"000000001d0e6850",1530642390,51.384583333,-2.35364,NA,1.94353342056,1.09741210938,27.3,0.129
"595",595,"000000001d0e6850",1530642400,51.384563333,-2.353646667,NA,1.93423986435,1.0791015625,29.4,0.116
"596",596,"000000001d0e6850",1530642410,51.384563333,-2.353668333,NA,1.93313598633,1.06811523438,30.1,0.226
"597",597,"000000001d0e6850",1530642420,51.384536667,-2.353675,NA,1.92916870117,1.0595703125,27.8,0.113
"598",598,"000000001d0e6850",1530642430,51.384508333,-2.353676667,NA,1.92858219147,1.04858398438,26.3,0.015
"599",599,"000000001d0e6850",1530642440,51.38453,-2.353685,NA,1.94551229477,1.04614257812,28,0.437
"600",600,"000000001d0e6850",1530642450,51.384545,-2.35367,NA,1.9531917572,1.05590820312,28.9,0
"601",601,"000000001d0e6850",1530642460,51.38449,-2.353803333,NA,1.94829702377,1.05346679688,28.6,3.466
"602",602,"000000001d0e6850",1530642470,51.38429,-2.35437,NA,1.93189382553,1.9873046875,28.3,4.342
"603",603,"000000001d0e6850",1530642480,51.38415,-2.354861667,NA,1.94343090057,1.005859375,29.1,3.003
"604",604,"000000001d0e6850",1530642490,51.384141667,-2.354891667,NA,1.97497844696,1.07055664062,28.9,0
"605",605,"000000001d0e6850",1530642500,51.384091667,-2.355016667,NA,1.96455955505,1.07055664062,29.3,2.413
"606",606,"000000001d0e6850",1530642510,51.383905,-2.355568333,NA,1.95389509201,1.05590820312,30,5.808
"607",607,"000000001d0e6850",1530642520,51.383573333,-2.356253333,NA,1.94116830826,0.9423828125,31.3,5.165
"608",608,"000000001d0e6850",1530642530,51.383398333,-2.356906667,NA,1.92826986313,1.00830078125,31.9,6.106
"609",609,"000000001d0e6850",1530642540,51.383076667,-2.357781667,NA,1.9686293602,1.03149414062,32.1,6.689
"610",610,"000000001d0e6850",1530642550,51.382688333,-2.357961667,NA,1.94283485413,0.92529296875,30,5.813
"611",611,"000000001d0e6850",1530642570,51.381883333,-2.357853333,NA,1.92070960999,1.0888671875,28.6,6.868
"612",612,"000000001d0e6850",1530642580,51.38171,-2.358713333,NA,1.93888664246,1.11083984375,29.2,6.968
"613",613,"000000001d0e6850",1530642650,51.38079,-2.363903333,NA,1.97899580002,1.24267578125,36.8,3.339
"614",614,"000000001d0e6850",1530642660,51.381056667,-2.364473333,NA,2.04067468643,1.32202148438,38.6,3.894
"615",615,"000000001d0e6850",1530642670,51.381118333,-2.364593333,NA,2.01946020126,1.28662109375,41.6,0.17
"616",616,"000000001d0e6850",1530642680,51.38114,-2.364586667,NA,2.05448865891,1.27319335938,42.3,0
"617",617,"000000001d0e6850",1530642690,51.381121667,-2.364593333,NA,2.05739736557,1.22680664062,42.5,0.098
"618",618,"000000001d0e6850",1530642700,51.381118333,-2.364608333,NA,2.008497715,1.19140625,42.3,0
"619",619,"000000001d0e6850",1530642940,51.38111,-2.364631667,NA,2.01714515686,0.97900390625,44.8,0
"620",620,"000000001d0e6850",1530642950,51.381101667,-2.36464,NA,2.04429864883,0.98876953125,44.8,0
"621",621,"000000001d0e6850",1530642960,51.381096667,-2.364648333,NA,2.11755752563,1.005859375,43.2,0.134
"622",622,"000000001d0e6850",1530642970,51.381098333,-2.36464,NA,2.02939987183,0.9814453125,43.2,0.219
"623",623,"000000001d0e6850",1530642980,51.38104,-2.364485,NA,2.0309138298,0.970458984375,46.1,3.776
"624",624,"000000001d0e6850",1530642990,51.380866667,-2.363851667,NA,2.03414440155,0.911865234375,46.8,6.086
"625",625,"000000001d0e6850",1530643000,51.380593333,-2.363313333,NA,2.09785223007,0.91796875,49.4,2.392
"626",626,"000000001d0e6850",1530643010,51.38041,-2.362685,NA,2.17442512512,0.9619140625,52.6,4.922
"627",627,"000000001d0e6850",1530643020,51.380215,-2.362061667,NA,2.15573310852,0.965576171875,51.3,4.681
"628",628,"000000001d0e6850",1530643030,51.38026,-2.361528333,NA,2.15507984161,0.977783203125,42.4,5.052
"629",629,"000000001d0e6850",1530643040,51.380461667,-2.361186667,NA,2.16413021088,1.00830078125,43.5,3.622
"630",630,"000000001d0e6850",1530643050,51.380486667,-2.360653333,NA,2.1701836586,1.04125976562,45,2.406
"631",631,"000000001d0e6850",1530643060,51.380656667,-2.360626667,NA,2.12471008301,1.03515625,45.5,2.49
"632",632,"000000001d0e6850",1530643070,51.38087,-2.36022,NA,2.09022045135,1.01684570312,44.2,2.768
"633",633,"000000001d0e6850",1530643080,51.381196667,-2.360471667,NA,2.07283735275,1.03393554688,40.7,4.09
"634",634,"000000001d0e6850",1530643090,51.381523333,-2.360351667,NA,2.05483436584,1.03393554688,39.5,6.595
"635",635,"000000001d0e6850",1530643100,51.3817,-2.359541667,NA,2.03653335571,1.00952148438,38.7,4.532
"636",636,"000000001d0e6850",1530643110,51.381766667,-2.359065,NA,2.02603340149,1.0302734375,40,2.14
"637",637,"000000001d0e6850",1530643120,51.382163333,-2.359146667,NA,2.01943397522,1.0400390625,46.2,4.98
"638",638,"000000001d0e6850",1530643130,51.382601667,-2.359103333,NA,2.01053857803,1.02661132812,46.3,5.292
"639",639,"000000001d0e6850",1530643140,51.382976667,-2.358153333,NA,2.0009636879,0.997314453125,42.3,6.96
"640",640,"000000001d0e6850",1530643150,51.383291667,-2.35726,NA,2.00843572617,1.04125976562,39.6,5.324
"641",641,"000000001d0e6850",1530643160,51.383586667,-2.356585,NA,2.00646400452,1.0400390625,40.6,5.756
"642",642,"000000001d0e6850",1530643170,51.383961667,-2.355793333,NA,2.00212001801,1.04248046875,36.9,8.068
"643",643,"000000001d0e6850",1530643180,51.384243333,-2.354916667,NA,1.99761390686,1.0302734375,33.7,6.855
"644",644,"000000001d0e6850",1530643190,51.384533333,-2.354053333,NA,1.9971203804,1.02172851562,33.7,6.158
"645",645,"000000001d0e6850",1530643200,51.384815,-2.353211667,NA,1.99593305588,1.044921875,34.8,6.647
"646",646,"000000001d0e6850",1530643210,51.384636667,-2.35279,NA,1.99619531631,1.03271484375,36.4,6.086
"647",647,"000000001d0e6850",1530643220,51.384043333,-2.352163333,NA,1.99022293091,1.02783203125,36.8,6.516
"648",648,"000000001d0e6850",1530643230,51.384175,-2.351358333,NA,1.99193954468,1.07788085938,37,5.196
"649",649,"000000001d0e6850",1530643240,51.383573333,-2.351373333,NA,2.00915813446,1.08154296875,34.4,8.164
"650",650,"000000001d0e6850",1530643250,51.382776667,-2.351343333,NA,2.01146602631,1.08276367188,31.2,8.344
"651",651,"000000001d0e6850",1530643261,51.382103333,-2.351313333,NA,2.00493574142,1.0986328125,27.5,6.739
"652",652,"000000001d0e6850",1530643270,51.381653333,-2.351335,NA,2.00169801712,1.11572265625,28.5,3.956
"653",653,"000000001d0e6850",1530643280,51.381603333,-2.3514,NA,1.99543952942,1.12426757812,27.7,0
"654",654,"000000001d0e6850",1530643290,51.381603333,-2.351398333,NA,1.99135541916,1.12670898438,27.7,0
"655",655,"000000001d0e6850",1530643300,51.381603333,-2.351396667,NA,1.99633598328,1.11694335938,27.7,0
"656",656,"000000001d0e6850",1530643310,51.381603333,-2.351395,NA,2.00352191925,1.123046875,27.7,0
"657",657,"000000001d0e6850",1530643320,51.381601667,-2.351393333,NA,2.02388525009,1.123046875,27.6,0
"658",658,"000000001d0e6850",1530643330,51.381598333,-2.35139,NA,2.04735040665,1.12182617188,27.6,0.437
"659",659,"000000001d0e6850",1530643340,51.381536667,-2.35136,NA,2.04808712006,1.10473632812,28.5,2.078
"660",660,"000000001d0e6850",1530643350,51.38119,-2.351331667,NA,2.03850507736,1.08520507812,28.6,3.966
"661",661,"000000001d0e6850",1530643360,51.380906667,-2.3515,NA,2.03964948654,1.09497070312,30.6,4.162
"662",662,"000000001d0e6850",1530643370,51.380861667,-2.352246667,NA,2.04589605331,1.09497070312,33,5.901
"663",663,"000000001d0e6850",1530643380,51.38081,-2.35319,NA,2.0240187645,1.0546875,36.5,7.081
"664",664,"000000001d0e6850",1530643390,51.380815,-2.354195,NA,2.0056271553,1.06323242188,35.4,6.791
"665",665,"000000001d0e6850",1530643400,51.380845,-2.355038333,NA,2.0053601265,1.07177734375,32.6,5.114
"666",666,"000000001d0e6850",1530643410,51.380828333,-2.355736667,NA,2.02174186707,1.0888671875,32.4,4.975
"667",667,"000000001d0e6850",1530643420,51.380793333,-2.356483333,NA,2.01590776443,1.08154296875,33.2,4.671
"668",668,"000000001d0e6850",1530643430,51.380773333,-2.356896667,NA,2.00285673141,1.0693359375,35.8,1.384
"669",669,"000000001d0e6850",1530643440,51.38077,-2.357041667,NA,2.00118780136,1.06323242188,37.5,1.893
"670",670,"000000001d0e6850",1530643450,51.380998333,-2.357365,NA,2.01966524124,1.05346679688,36.6,4.975
"671",671,"000000001d0e6850",1530643460,51.381458333,-2.357618333,NA,2.03249692917,1.03637695312,35.2,5.422
"672",672,"000000001d0e6850",1530643470,51.381635,-2.358285,NA,2.01705694199,1.03759765625,37.9,5.412
"673",673,"000000001d0e6850",1530643480,51.38172,-2.35906,NA,2.0033288002,1.03759765625,41.6,5.422
"674",674,"000000001d0e6850",1530643490,51.381555,-2.359885,NA,1.99395179749,1.01684570312,45.2,5.814
"675",675,"000000001d0e6850",1530643500,51.381481667,-2.360358333,NA,1.98879003525,1.02294921875,46.1,0.916
"676",676,"000000001d0e6850",1530643510,51.381576667,-2.360466667,NA,1.9869184494,1.0205078125,45.6,3.21
"677",677,"000000001d0e6850",1530643520,51.381845,-2.360498333,NA,1.9869351387,1.01318359375,47.9,3.462
"678",678,"000000001d0e6850",1530643530,51.382185,-2.360543333,NA,1.98287248611,1.005859375,49,3.737
"679",679,"000000001d0e6850",1530643540,51.382483333,-2.360655,NA,1.98127269745,1.00219726562,47.2,3.428
"680",680,"000000001d0e6850",1530643550,51.382686667,-2.360868333,NA,1.98175907135,1.00708007812,49.2,2.912
"681",681,"000000001d0e6850",1530643560,51.382921667,-2.361061667,NA,1.97897672653,0.997314453125,48.6,0.309
"682",682,"000000001d0e6850",1530643570,51.382921667,-2.36107,NA,1.97918176651,1.00219726562,49,0
"683",683,"000000001d0e6850",1530643580,51.382925,-2.361073333,NA,1.97690963745,1.00341796875,48.9,0.116
"684",684,"000000001d0e6850",1530643590,51.382928333,-2.361075,NA,1.98455095291,1.00830078125,48.8,0
"685",685,"000000001d0e6850",1530643600,51.382931667,-2.361078333,NA,1.98799848557,1.00341796875,48.8,0
"686",686,"000000001d0e6850",1530643610,51.382933333,-2.36108,NA,1.99236869812,1.00463867188,48.7,0
"687",687,"000000001d0e6850",1530643620,51.382936667,-2.361081667,NA,1.99011325836,0.99365234375,48.6,0
"688",688,"000000001d0e6850",1530643630,51.382938333,-2.361085,NA,1.98556900024,0.986328125,48.5,0
"689",689,"000000001d0e6850",1530643640,51.382941667,-2.361086667,NA,1.98765277863,0.98388671875,48.4,0
"690",690,"000000001d0e6850",1530643650,51.382943333,-2.36109,NA,1.98527812958,0.977783203125,48.3,0
"691",691,"000000001d0e6850",1530643660,51.382945,-2.361091667,NA,1.98446750641,0.9765625,48.3,0
"692",692,"000000001d0e6850",1530643670,51.382946667,-2.361093333,NA,1.99235677719,0.98388671875,48.3,0
"693",693,"000000001d0e6850",1530643680,51.382948333,-2.361095,NA,1.99887275696,0.982666015625,48.2,0
"694",694,"000000001d0e6850",1530643690,51.38295,-2.361096667,NA,2.00367927551,0.982666015625,48.2,0
"695",695,"000000001d0e6850",1530643700,51.382951667,-2.361098333,NA,2.00182199478,0.977783203125,48.2,0
"696",696,"000000001d0e6850",1530643710,51.382953333,-2.3611,NA,2.00578689575,0.980224609375,48.2,0
"697",697,"000000001d0e6850",1530643720,51.382953333,-2.361101667,NA,2.00945615768,0.980224609375,48.2,0
"698",698,"000000001d0e6850",1530643730,51.382955,-2.361101667,NA,2.01062202454,0.97412109375,48.2,0
"699",699,"000000001d0e6850",1530643740,51.382956667,-2.361103333,NA,2.01140165329,0.9716796875,48.2,0
"700",700,"000000001d0e6850",1530643750,51.382996667,-2.36113,NA,2.00881242752,0.966796875,47.7,0.237
"701",701,"000000001d0e6850",1530643760,51.383085,-2.361238333,NA,2.00583219528,0.958251953125,46.4,2.166
"702",702,"000000001d0e6850",1530643770,51.38329,-2.361371667,NA,2.00303316116,0.9521484375,49.3,1.405
"703",703,"000000001d0e6850",1530643780,51.383255,-2.361905,NA,1.99468135834,0.93994140625,53.1,4.529
"704",704,"000000001d0e6850",1530643790,51.383223333,-2.362445,NA,1.99157238007,0.93994140625,54.7,3.334
"705",705,"000000001d0e6850",1530643800,51.383185,-2.362825,NA,1.99093818665,0.94970703125,50.9,2.156
